Time,Tissue Displacement,Pressure,Temperature,Piston Displacement,Opening Diameter,Battery Voltage,Charging,deformation,pressureApplied,IAP,stress,force,strain,elasticity
4116112,27,94.99,24.16,0,60,0.05,Unplugged,11,4.81,-5.08,-36.71,-12982.11,183.33,-0.20|
4116156,26,95.14,24.16,0,60,0.08,Unplugged,12,4.66,-4.9,-35.38,-12513.11,200,-0.18|
4116199,28,95.29,24.16,0,60,0.05,Unplugged,10,4.51,-4.79,-34.69,-12269.14,166.67,-0.21|
4116241,27,95.42,24.16,0,60,0.08,Unplugged,11,4.38,-4.62,-33.43,-11822.45,183.33,-0.18|
4116284,26,95.56,24.16,0,60,0.06,Unplugged,12,4.24,-4.46,-32.21,-11391.96,200,-0.16|
4116329,27,95.69,24.16,0,60,0.05,Unplugged,11,4.11,-4.34,-31.4,-11105.22,183.33,-0.17|
4116371,28,95.82,24.16,0,60,0.07,Unplugged,10,3.98,-4.23,-30.61,-10824.74,166.67,-0.18|
4116415,27,95.94,24.16,0,60,0.05,Unplugged,11,3.86,-4.07,-29.46,-10420.78,183.33,-0.16|
4116458,27,96.06,24.16,0,60,0.07,Unplugged,11,3.74,-3.95,-28.53,-10090.56,183.33,-0.16|
4116502,27,96.18,24.16,0,60,0.05,Unplugged,11,3.62,-3.82,-27.63,-9772.19,183.33,-0.15|
4116545,27,96.3,24.16,0,60,0.05,Unplugged,11,3.5,-3.7,-26.76,-9465.65,183.33,-0.15|
4116588,27,96.41,24.16,0,60,0.07,Unplugged,11,3.39,-3.58,-25.91,-9165.08,183.33,-0.14|
4116631,27,96.51,24.16,0,60,0.04,Unplugged,11,3.29,-3.47,-25.09,-8875.31,183.33,-0.14|
4116673,26,96.62,24.16,0,60,0.07,Unplugged,12,3.18,-3.34,-24.15,-8541.5,200,-0.12|
4116716,28,96.72,24.17,0,60,0.05,Unplugged,10,3.08,-3.27,-23.66,-8367.13,166.67,-0.14|
4116759,27,96.82,24.17,0,60,0.07,Unplugged,11,2.98,-3.14,-22.74,-8042.53,183.33,-0.12|
4116803,28,96.92,24.17,0,60,0.07,Unplugged,10,2.88,-3.06,-22.14,-7830,166.67,-0.13|
4116846,28,97.01,24.17,0,60,0.05,Unplugged,10,2.79,-2.96,-21.4,-7570.32,166.67,-0.13|
4116889,29,97.11,24.17,0,60,0.07,Unplugged,9,2.69,-2.88,-20.86,-7379.25,150,-0.14|
4116931,28,97.2,24.17,0,60,0.05,Unplugged,10,2.6,-2.77,-20.01,-7078.25,166.67,-0.12|
4116974,27,97.28,24.17,0,60,0.07,Unplugged,11,2.52,-2.66,-19.21,-6795.09,183.33,-0.10|
4117017,28,97.37,24.17,0,60,0.06,Unplugged,10,2.43,-2.58,-18.68,-6606.02,166.67,-0.11|
4117060,30,97.45,24.17,0,60,0.05,Unplugged,8,2.35,-2.53,-18.35,-6491.22,133.33,-0.14|
4117103,29,97.53,24.17,0,60,0.07,Unplugged,9,2.27,-2.42,-17.54,-6204.99,150,-0.12|
4117146,28,97.62,24.17,0,60,0.05,Unplugged,10,2.18,-2.32,-16.78,-5935.29,166.67,-0.10|
4117189,27,97.69,24.17,0,60,0.07,Unplugged,11,2.11,-2.22,-16.08,-5685.85,183.33,-0.09|
4117232,29,97.77,24.17,0,60,0.05,Unplugged,9,2.03,-2.17,-15.74,-5567.64,150,-0.10|
4117276,28,97.84,24.17,0,60,0.07,Unplugged,10,1.96,-2.08,-15.05,-5322.74,166.67,-0.09|
4117319,30,97.91,24.17,0,60,0.06,Unplugged,8,1.89,-2.03,-14.75,-5216.47,133.33,-0.11|
4117362,28,97.98,24.17,0,60,0.06,Unplugged,10,1.82,-1.93,-13.97,-4940.41,166.67,-0.08|
4117405,28,98.05,24.17,0,60,0.08,Unplugged,10,1.75,-1.86,-13.44,-4751.9,166.67,-0.08|
4117449,29,98.12,24.17,0,60,0.03,Unplugged,9,1.68,-1.8,-13.03,-4607.65,150,-0.09|
4117491,31,98.18,24.17,0,60,0.07,Unplugged,7,1.62,-1.76,-12.82,-4532.78,116.67,-0.11|
4117534,30,98.24,24.17,0,60,0.05,Unplugged,8,1.56,-1.68,-12.18,-4309.52,133.33,-0.09|
4117578,30,98.3,24.17,0,60,0.06,Unplugged,8,1.5,-1.61,-11.71,-4139.99,133.33,-0.09|
4117620,28,98.36,24.17,0,60,0.06,Unplugged,10,1.44,-1.52,-11.03,-3901.13,166.67,-0.07|
4117663,30,98.42,24.17,0,60,0.05,Unplugged,8,1.38,-1.49,-10.78,-3812.94,133.33,-0.08|
4117707,31,98.48,24.17,0,60,0.08,Unplugged,7,1.32,-1.44,-10.46,-3700.75,116.67,-0.09|
4117750,29,98.53,24.17,0,60,0.05,Unplugged,9,1.27,-1.35,-9.8,-3466.29,150,-0.07|
4117792,30,98.59,24.17,0,60,0.07,Unplugged,8,1.21,-1.31,-9.48,-3354.07,133.33,-0.07|
4117836,32,98.64,24.17,0,60,0.07,Unplugged,6,1.16,-1.29,-9.35,-3307.74,100,-0.09|
4117878,30,98.69,24.17,0,60,0.06,Unplugged,8,1.11,-1.2,-8.69,-3072.97,133.33,-0.07|
4117921,29,98.74,24.17,0,60,0.07,Unplugged,9,1.06,-1.14,-8.23,-2911.98,150,-0.05|
4117963,28,98.79,24.17,0,60,0.05,Unplugged,10,1.01,-1.08,-7.78,-2753.14,166.67,-0.05|
4118006,29,98.83,24.17,0,60,0.07,Unplugged,9,0.97,-1.03,-7.49,-2648.83,150,-0.05|
4118050,31,98.88,24.17,0,60,0.05,Unplugged,7,0.92,-1,-7.28,-2576.3,116.67,-0.06|
4118092,29,98.92,24.17,0,60,0.06,Unplugged,9,0.88,-0.94,-6.79,-2401.14,150,-0.05|
4118135,31,98.97,24.17,0,60,0.06,Unplugged,7,0.83,-0.91,-6.61,-2338.32,116.67,-0.06|
4118179,31,99.01,24.17,0,60,0.05,Unplugged,7,0.79,-0.87,-6.29,-2225.57,116.67,-0.05|
4118222,31,99.05,24.17,0,60,0.07,Unplugged,7,0.75,-0.82,-5.96,-2109.51,116.67,-0.05|
4118264,30,99.09,24.17,0,60,0.05,Unplugged,8,0.71,-0.77,-5.58,-1973.59,133.33,-0.04|
4118307,30,99.12,24.17,0,60,0.07,Unplugged,8,0.68,-0.73,-5.29,-1870.03,133.33,-0.04|
4118351,28,99.16,24.17,0,60,0.05,Unplugged,10,0.64,-0.68,-4.92,-1738.33,166.67,-0.03|
4118394,31,99.2,24.17,0,60,0.06,Unplugged,7,0.6,-0.66,-4.78,-1691.37,116.67,-0.04|
4118437,29,99.23,24.17,0,60,0.07,Unplugged,9,0.57,-0.61,-4.41,-1560.51,150,-0.03|
4118480,29,99.26,24.17,0,60,0.05,Unplugged,9,0.54,-0.57,-4.17,-1473.09,150,-0.03|
4118523,32,99.3,24.17,0,60,0.08,Unplugged,6,0.5,-0.56,-4.07,-1439.12,100,-0.04|
4118566,30,99.32,24.17,0,60,0.05,Unplugged,8,0.48,-0.51,-3.72,-1315.18,133.33,-0.03|
4118609,32,99.35,24.17,0,60,0.07,Unplugged,6,0.45,-0.49,-3.59,-1268.3,100,-0.04|
4118653,31,99.38,24.17,0,60,0.07,Unplugged,7,0.42,-0.45,-3.29,-1164,116.67,-0.03|
4118695,29,99.41,24.17,0,60,0.05,Unplugged,9,0.39,-0.41,-3,-1062.78,150,-0.02|
4118738,30,99.44,24.17,0,60,0.07,Unplugged,8,0.36,-0.39,-2.81,-992.94,133.33,-0.02|
4118781,30,99.47,24.17,0,60,0.05,Unplugged,8,0.33,-0.36,-2.6,-919.63,133.33,-0.02|
4118825,32,99.5,24.17,0,60,0.07,Unplugged,6,0.3,-0.34,-2.46,-868.44,100,-0.02|
4118868,31,99.52,24.17,0,60,0.06,Unplugged,7,0.28,-0.31,-2.22,-784.89,116.67,-0.02|
4118911,31,99.54,24.17,0,60,0.05,Unplugged,7,0.26,-0.28,-2.03,-718.08,116.67,-0.02|
4118954,31,99.57,24.17,0,60,0.08,Unplugged,7,0.23,-0.25,-1.84,-649.98,116.67,-0.02|
4118997,31,99.59,24.17,0,60,0.05,Unplugged,7,0.21,-0.23,-1.67,-589.21,116.67,-0.01|
4119040,32,99.61,24.17,0,60,0.07,Unplugged,6,0.19,-0.21,-1.53,-540.56,100,-0.02|
4119083,32,99.63,24.17,0,60,0.05,Unplugged,6,0.17,-0.19,-1.35,-476.33,100,-0.01|
4119127,32,99.65,24.17,0,60,0.06,Unplugged,6,0.15,-0.16,-1.18,-418.08,100,-0.01|
4119169,29,99.67,24.17,0,60,0.06,Unplugged,9,0.13,-0.14,-0.98,-345.96,150,-0.01|
4119212,31,99.69,24.17,0,60,0.05,Unplugged,7,0.11,-0.12,-0.86,-305,116.67,-0.01|
4119256,31,99.71,24.17,0,60,0.08,Unplugged,7,0.09,-0.1,-0.72,-255.05,116.67,-0.01|
4119298,31,99.73,24.17,0,60,0.05,Unplugged,7,0.07,-0.08,-0.58,-205.33,116.67,-0.00|
4119340,33,99.74,24.17,0,60,0.07,Unplugged,5,0.06,-0.06,-0.47,-165,83.33,-0.01|
4119383,33,99.76,24.17,0,60,0.05,Unplugged,5,0.04,-0.04,-0.32,-112.98,83.33,-0.00|
4119426,32,99.78,24.17,0,60,0.04,Unplugged,6,0.02,-0.03,-0.19,-65.81,100,-0.00|
4119468,31,99.79,24.17,0,60,0.06,Unplugged,7,0.01,-0.01,-0.06,-21.94,116.67,-0.00|
4119510,32,99.81,24.17,0,60,0.06,Unplugged,6,-0.01,0.01,0.04,15.64,100,0.00|
4119552,34,99.82,24.17,0,60,0.06,Unplugged,4,-0.02,0.02,0.16,57.35,66.67,0.00|
4119594,31,99.83,24.17,0,60,0.06,Unplugged,7,-0.03,0.04,0.26,90.96,116.67,0.00|
4119636,33,99.85,24.17,0,60,0.07,Unplugged,5,-0.05,0.05,0.38,132.96,83.33,0.00|
4119678,31,99.86,24.17,0,60,0.06,Unplugged,7,-0.06,0.06,0.47,166.47,116.67,0.00|
4119721,32,99.87,24.17,0,60,0.08,Unplugged,6,-0.07,0.08,0.59,209.31,100,0.01|
4119763,30,99.89,24.17,0,60,0.05,Unplugged,8,-0.09,0.09,0.67,236.25,133.33,0.01|
4119805,31,99.9,24.17,0,60,0.07,Unplugged,7,-0.1,0.11,0.77,271.14,116.67,0.01|
4119847,32,99.91,24.17,0,60,0.05,Unplugged,6,-0.11,0.12,0.88,310.94,100,0.01|
4119889,31,99.92,24.17,0,60,0.07,Unplugged,7,-0.12,0.13,0.96,339.45,116.67,0.01|
4119931,31,99.93,24.17,0,60,0.05,Unplugged,7,-0.13,0.14,1.04,369.16,116.67,0.01|
4119973,31,99.94,24.17,0,60,0.08,Unplugged,7,-0.14,0.15,1.12,397.44,116.67,0.01|
4120015,30,99.95,24.17,0,60,0.05,Unplugged,8,-0.15,0.17,1.2,423.4,133.33,0.01|
4120058,32,99.96,24.17,0,60,0.08,Unplugged,6,-0.16,0.18,1.32,465.59,100,0.01|
4120100,33,99.97,24.17,0,60,0.05,Unplugged,5,-0.17,0.19,1.42,501.28,83.33,0.02|
4120142,32,99.98,24.17,0,60,0.07,Unplugged,6,-0.18,0.2,1.46,517.01,100,0.01|
4120184,31,99.99,24.17,0,60,0.06,Unplugged,7,-0.19,0.21,1.5,531.05,116.67,0.01|
4120226,32,100,24.17,0,60,0.06,Unplugged,6,-0.2,0.22,1.6,566.24,100,0.02|
4120268,33,100.01,24.17,0,60,0.07,Unplugged,5,-0.21,0.23,1.71,604.11,83.33,0.02|
4120310,31,100.01,24.17,0,60,0.07,Unplugged,7,-0.21,0.23,1.7,602.12,116.67,0.01|
4120353,33,100.02,24.17,0,60,0.06,Unplugged,5,-0.22,0.25,1.84,651.05,83.33,0.02|
4120395,31,100.03,24.17,0,60,0.05,Unplugged,7,-0.23,0.25,1.82,645.44,116.67,0.02|
4120439,31,100.04,24.17,0,60,0.07,Unplugged,7,-0.24,0.26,1.88,664.98,116.67,0.02|
4120481,33,100.04,24.17,0,60,0.05,Unplugged,5,-0.24,0.28,2.01,711.03,83.33,0.02|
4120524,33,100.05,24.17,0,60,0.06,Unplugged,5,-0.25,0.28,2.05,723.44,83.33,0.02|
4120566,32,100.05,24.17,0,60,0.05,Unplugged,6,-0.25,0.28,2.04,721.57,100,0.02|
4120609,31,100.06,24.17,0,60,0.07,Unplugged,7,-0.26,0.28,2.05,725.64,116.67,0.02|
4120651,32,100.07,24.17,0,60,0.06,Unplugged,6,-0.27,0.29,2.14,756.73,100,0.02|
4120694,32,100.07,24.17,0,60,0.05,Unplugged,6,-0.27,0.3,2.18,771.02,100,0.02|
4120736,33,100.08,24.17,0,60,0.07,Unplugged,5,-0.28,0.31,2.29,809.31,83.33,0.03|
4120778,33,100.08,24.17,0,60,0.05,Unplugged,5,-0.28,0.32,2.32,821.5,83.33,0.03|
4120820,32,100.09,24.17,0,60,0.07,Unplugged,6,-0.29,0.32,2.3,813.68,100,0.02|
4120862,32,100.09,24.17,0,60,0.05,Unplugged,6,-0.29,0.32,2.33,824.31,100,0.02|
4120905,33,100.09,24.17,0,60,0.07,Unplugged,5,-0.29,0.33,2.42,855.43,83.33,0.03|
4120947,34,100.1,24.17,0,60,0.05,Unplugged,4,-0.3,0.35,2.56,903.82,66.67,0.04|
4120989,31,100.1,24.17,0,60,0.07,Unplugged,7,-0.3,0.33,2.41,851.17,116.67,0.02|
4121031,33,100.11,24.17,0,60,0.05,Unplugged,5,-0.31,0.35,2.56,905.94,83.33,0.03|
4121073,32,100.12,24.17,0,60,0.08,Unplugged,6,-0.32,0.35,2.54,897.98,100,0.03|
4121116,32,100.12,24.17,0,60,0.05,Unplugged,6,-0.32,0.36,2.58,914.16,100,0.03|
4121160,34,100.12,24.17,0,60,0.05,Unplugged,4,-0.32,0.38,2.79,985.31,66.67,0.04|
4121202,32,100.13,24.17,0,60,0.06,Unplugged,6,-0.33,0.37,2.67,942.62,100,0.03|
4121245,31,100.13,24.17,0,60,0.05,Unplugged,7,-0.33,0.36,2.64,935.34,116.67,0.02|
4121288,32,100.14,24.17,0,60,0.07,Unplugged,6,-0.34,0.37,2.72,960.3,100,0.03|
4121330,32,100.14,24.17,0,60,0.05,Unplugged,6,-0.34,0.38,2.73,965.91,100,0.03|
4121372,32,100.14,24.17,0,60,0.06,Unplugged,6,-0.34,0.38,2.76,977.74,100,0.03|
4121415,32,100.15,24.17,0,60,0.05,Unplugged,6,-0.35,0.38,2.79,986.17,100,0.03|
4121458,32,100.15,24.17,0,60,0.07,Unplugged,6,-0.35,0.39,2.82,998.72,100,0.03|
4121500,31,100.15,24.17,0,60,0.05,Unplugged,7,-0.35,0.39,2.8,990.76,116.67,0.02|
4121542,33,100.16,24.17,0,60,0.07,Unplugged,5,-0.36,0.4,2.94,1040.61,83.33,0.04|
4121585,34,100.16,24.17,0,60,0.06,Unplugged,4,-0.36,0.42,3.08,1088.94,66.67,0.05|
4121628,33,100.16,24.17,0,60,0.05,Unplugged,5,-0.36,0.41,3,1060.84,83.33,0.04|
4121670,31,100.17,24.17,0,60,0.07,Unplugged,7,-0.37,0.4,2.92,1031.46,116.67,0.02|
4121713,33,100.17,24.17,0,60,0.04,Unplugged,5,-0.37,0.42,3.06,1080.49,83.33,0.04|
4121755,34,100.17,24.17,0,60,0.07,Unplugged,4,-0.37,0.44,3.19,1127.38,66.67,0.05|
4121798,35,100.17,24.17,0,60,0.05,Unplugged,3,-0.37,0.46,3.42,1209.05,50,0.07|
4121841,33,100.17,24.17,0,60,0.07,Unplugged,5,-0.37,0.42,3.1,1094.66,83.33,0.04|
4121883,33,100.17,24.17,0,60,0.05,Unplugged,5,-0.37,0.42,3.09,1092.43,83.33,0.04|
4121925,33,100.17,24.17,0,60,0.06,Unplugged,5,-0.37,0.42,3.08,1090.58,83.33,0.04|
4121967,32,100.17,24.17,0,60,0.06,Unplugged,6,-0.37,0.41,3,1061.28,100,0.03|
4122009,32,100.17,24.17,0,60,0.06,Unplugged,6,-0.37,0.41,3,1061.76,100,0.03|
4122053,31,100.17,24.17,0,60,0.07,Unplugged,7,-0.37,0.41,2.96,1047.3,116.67,0.03|
4122095,32,100.18,24.17,0,60,0.05,Unplugged,6,-0.38,0.42,3.02,1069.34,100,0.03|
4122138,32,100.18,24.17,0,60,0.07,Unplugged,6,-0.38,0.42,3.03,1070.17,100,0.03|
4122181,30,100.18,24.17,0,60,0.05,Unplugged,8,-0.38,0.41,2.95,1043.33,133.33,0.02|
4122222,31,100.18,24.17,0,60,0.07,Unplugged,7,-0.38,0.41,2.99,1057.28,116.67,0.03|
4122265,34,100.18,24.17,0,60,0.05,Unplugged,4,-0.38,0.44,3.23,1142.17,66.67,0.05|
4122307,32,100.18,24.17,0,60,0.07,Unplugged,6,-0.38,0.42,3.04,1074.48,100,0.03|
4122351,33,100.18,24.17,0,60,0.05,Unplugged,5,-0.38,0.43,3.12,1102.81,83.33,0.04|
4122393,30,100.18,24.17,0,60,0.06,Unplugged,8,-0.38,0.41,2.96,1047.24,133.33,0.02|
4122435,33,100.18,24.17,0,60,0.05,Unplugged,5,-0.38,0.43,3.14,1108.9,83.33,0.04|
4122479,34,100.18,24.17,0,60,0.05,Unplugged,4,-0.38,0.44,3.25,1149.41,66.67,0.05|
4122521,32,100.18,24.17,0,60,0.07,Unplugged,6,-0.38,0.42,3.04,1076.3,100,0.03|
4122565,34,100.17,24.17,0,60,0.05,Unplugged,4,-0.37,0.44,3.2,1133.47,66.67,0.05|
4122608,32,100.17,24.17,0,60,0.07,Unplugged,6,-0.37,0.41,3,1060.73,100,0.03|
4122650,34,100.17,24.17,0,60,0.05,Unplugged,4,-0.37,0.43,3.18,1124.24,66.67,0.05|
4122692,34,100.17,24.17,0,60,0.07,Unplugged,4,-0.37,0.43,3.18,1125,66.67,0.05|
4122734,31,100.17,24.17,0,60,0.05,Unplugged,7,-0.37,0.4,2.93,1036.52,116.67,0.03|
4122777,34,100.17,24.17,0,60,0.06,Unplugged,4,-0.37,0.43,3.16,1117.39,66.67,0.05|
4122819,33,100.17,24.17,0,60,0.06,Unplugged,5,-0.37,0.42,3.04,1074.03,83.33,0.04|
4122861,32,100.17,24.17,0,60,0.06,Unplugged,6,-0.37,0.41,2.97,1049.23,100,0.03|
4122905,31,100.17,24.17,0,60,0.07,Unplugged,7,-0.37,0.4,2.93,1034.88,116.67,0.03|
4122947,34,100.17,24.17,0,60,0.05,Unplugged,4,-0.37,0.43,3.17,1122.18,66.67,0.05|
4122990,33,100.17,24.17,0,60,0.06,Unplugged,5,-0.37,0.42,3.05,1078.55,83.33,0.04|
4123034,33,100.17,24.17,0,60,0.05,Unplugged,5,-0.37,0.42,3.06,1081.56,83.33,0.04|
4123077,34,100.17,24.17,0,60,0.06,Unplugged,4,-0.37,0.44,3.19,1128.93,66.67,0.05|
4123119,34,100.17,24.17,0,60,0.06,Unplugged,4,-0.37,0.44,3.19,1128.68,66.67,0.05|
4123161,32,100.17,24.17,0,60,0.06,Unplugged,6,-0.37,0.41,3,1060.52,100,0.03|
4123205,31,100.17,24.17,0,60,0.07,Unplugged,7,-0.37,0.41,2.96,1045.31,116.67,0.03|
4123247,32,100.17,24.17,0,60,0.05,Unplugged,6,-0.37,0.41,3.01,1064.97,100,0.03|
4123289,31,100.18,24.17,0,60,0.07,Unplugged,7,-0.38,0.41,2.97,1051.57,116.67,0.03|
4123331,34,100.18,24.17,0,60,0.05,Unplugged,4,-0.38,0.44,3.24,1146.17,66.67,0.05|
4123374,34,100.18,24.17,0,60,0.07,Unplugged,4,-0.38,0.44,3.25,1149.45,66.67,0.05|
4123417,34,100.18,24.17,0,60,0.06,Unplugged,4,-0.38,0.44,3.23,1143.78,66.67,0.05|
4123459,33,100.17,24.17,0,60,0.06,Unplugged,5,-0.37,0.42,3.09,1094.19,83.33,0.04|
4123502,33,100.17,24.17,0,60,0.06,Unplugged,5,-0.37,0.42,3.09,1092.97,83.33,0.04|
4123544,33,100.17,24.17,0,60,0.05,Unplugged,5,-0.37,0.42,3.08,1090.89,83.33,0.04|
4123586,33,100.17,24.17,0,60,0.07,Unplugged,5,-0.37,0.42,3.09,1091.41,83.33,0.04|
4123630,33,100.16,24.17,0,60,0.05,Unplugged,5,-0.36,0.41,2.97,1050.74,83.33,0.04|
4123672,34,100.16,24.17,0,60,0.06,Unplugged,4,-0.36,0.43,3.12,1104.46,66.67,0.05|
4123715,33,100.18,24.17,0,60,0.05,Unplugged,5,-0.38,0.42,3.1,1095.62,83.33,0.04|
4123758,34,100.18,24.17,0,60,0.08,Unplugged,4,-0.38,0.44,3.24,1146.86,66.67,0.05|
4123801,33,100.18,24.17,0,60,0.05,Unplugged,5,-0.38,0.43,3.1,1097.82,83.33,0.04|
4123843,35,100.17,24.17,0,60,0.07,Unplugged,3,-0.37,0.46,3.41,1207.15,50,0.07|
4123885,32,100.16,24.17,0,60,0.05,Unplugged,6,-0.36,0.4,2.92,1034.14,100,0.03|
4123928,33,100.17,24.17,0,60,0.05,Unplugged,5,-0.37,0.42,3.03,1073.18,83.33,0.04|
4123970,33,100.13,24.17,0,60,0.06,Unplugged,5,-0.33,0.37,2.69,950.08,83.33,0.03|
4124013,33,99.93,24.17,0,60,0.05,Unplugged,5,-0.13,0.15,1.1,387.89,83.33,0.01|
4124055,30,99.53,24.17,0,60,0.07,Unplugged,8,0.27,-0.29,-2.11,-747.52,133.33,-0.02|
4124098,29,98.83,24.17,0,60,0.05,Unplugged,9,0.97,-1.04,-7.53,-2663.29,150,-0.05|
4124141,30,97.97,24.17,0,60,0.08,Unplugged,8,1.83,-1.97,-14.3,-5059.18,133.33,-0.11|
4124184,31,97.13,24.16,0,60,0.05,Unplugged,7,2.67,-2.91,-21.17,-7486.15,116.67,-0.18|
4124228,26,96.37,24.16,0,60,0.06,Unplugged,12,3.43,-3.6,-26.04,-9209.48,200,-0.13|
4124270,28,95.72,24.16,0,60,0.06,Unplugged,10,4.08,-4.33,-31.37,-11095.55,166.67,-0.19|
4124313,27,95.17,24.16,0,60,0.06,Unplugged,11,4.63,-4.89,-35.38,-12514.52,183.33,-0.19|
4124357,29,94.7,24.15,0,60,0.07,Unplugged,9,5.1,-5.45,-39.49,-13965.5,150,-0.26|
4124399,29,94.31,24.15,0,60,0.05,Unplugged,9,5.49,-5.87,-42.53,-15040.59,150,-0.28|
4124442,26,93.98,24.15,0,60,0.06,Unplugged,12,5.82,-6.12,-44.25,-15648.48,200,-0.22|
4124486,25,93.69,24.15,0,60,0.05,Unplugged,13,6.11,-6.4,-46.21,-16344.56,216.67,-0.21|
4124529,27,93.44,24.14,0,60,0.06,Unplugged,11,6.36,-6.72,-48.58,-17180.52,183.33,-0.26|
4124572,27,93.22,24.14,0,60,0.07,Unplugged,11,6.58,-6.95,-50.26,-17777.52,183.33,-0.27|
4124614,28,93.02,24.14,0,60,0.05,Unplugged,10,6.78,-7.2,-52.08,-18421.3,166.67,-0.31|
4124657,28,92.85,24.14,0,60,0.07,Unplugged,10,6.95,-7.38,-53.41,-18891.37,166.67,-0.32|
4124700,26,92.69,24.14,0,60,0.05,Unplugged,12,7.11,-7.47,-54,-19097.67,200,-0.27|
4124743,27,92.54,24.14,0,60,0.06,Unplugged,11,7.26,-7.66,-55.41,-19596.19,183.33,-0.30|
4124786,25,92.4,24.14,0,60,0.06,Unplugged,13,7.4,-7.75,-55.96,-19792.79,216.67,-0.26|
4124829,26,92.26,24.14,0,60,0.05,Unplugged,12,7.54,-7.93,-57.31,-20269.84,200,-0.29|
4124872,26,92.09,24.14,0,60,0.07,Unplugged,12,7.71,-8.1,-58.54,-20703.42,200,-0.29|
4124916,27,91.89,24.14,0,60,0.05,Unplugged,11,7.91,-8.36,-60.43,-21371.52,183.33,-0.33|
4124959,26,91.53,24.14,0,60,0.07,Unplugged,12,8.27,-8.69,-62.81,-22215.02,200,-0.31|
4125003,26,91.23,24.14,0,60,0.06,Unplugged,12,8.57,-9,-65.08,-23017.48,200,-0.33|
4125046,26,91.12,24.14,0,60,0.06,Unplugged,12,8.68,-9.13,-65.97,-23330.95,200,-0.33|
4125089,25,91.12,24.13,0,60,0.07,Unplugged,13,8.68,-9.08,-65.62,-23206.71,216.67,-0.30|
4125133,25,91.21,24.13,0,60,0.05,Unplugged,13,8.59,-8.99,-64.93,-22962.87,216.67,-0.30|
4125177,25,91.36,24.13,0,60,0.06,Unplugged,13,8.44,-8.83,-63.81,-22569.62,216.67,-0.29|
4125219,25,91.55,24.13,0,60,0.05,Unplugged,13,8.25,-8.64,-62.4,-22069.05,216.67,-0.29|
4125262,24,91.76,24.13,0,60,0.06,Unplugged,14,8.04,-8.39,-60.6,-21432.24,233.33,-0.26|
4125305,25,91.98,24.13,0,60,0.07,Unplugged,13,7.82,-8.19,-59.14,-20918.19,216.67,-0.27|
4125349,25,92.2,24.13,0,60,0.03,Unplugged,13,7.6,-7.95,-57.45,-20320.54,216.67,-0.27|
4125392,26,92.43,24.13,0,60,0.08,Unplugged,12,7.37,-7.74,-55.96,-19790.4,200,-0.28|
4125435,27,92.66,24.13,0,60,0.05,Unplugged,11,7.14,-7.54,-54.54,-19290.33,183.33,-0.30|
4125479,26,92.88,24.13,0,60,0.06,Unplugged,12,6.92,-7.27,-52.56,-18590.95,200,-0.26|
4125522,27,93.1,24.14,0,60,0.07,Unplugged,11,6.7,-7.08,-51.18,-18099.78,183.33,-0.28|
4125566,28,93.31,24.14,0,60,0.05,Unplugged,10,6.49,-6.89,-49.89,-17644.21,166.67,-0.30|
4125609,26,93.51,24.14,0,60,0.07,Unplugged,12,6.29,-6.61,-47.75,-16888.27,200,-0.24|
4125653,25,93.71,24.14,0,60,0.06,Unplugged,13,6.09,-6.38,-46.06,-16291.66,216.67,-0.21|
4125696,25,93.9,24.14,0,60,0.05,Unplugged,13,5.9,-6.18,-44.61,-15777.18,216.67,-0.21|
4125739,27,94.08,24.14,0,60,0.07,Unplugged,11,5.72,-6.04,-43.65,-15436.35,183.33,-0.24|
4125782,26,94.26,24.14,0,60,0.05,Unplugged,12,5.54,-5.82,-42.06,-14875.92,200,-0.21|
4125826,27,94.43,24.14,0,60,0.06,Unplugged,11,5.37,-5.67,-41,-14501.39,183.33,-0.22|
4125869,24,94.6,24.14,0,60,0.05,Unplugged,14,5.2,-5.43,-39.2,-13863.17,233.33,-0.17|
4125911,26,94.76,24.15,0,60,0.06,Unplugged,12,5.04,-5.3,-38.31,-13548.91,200,-0.19|
4125954,28,94.91,24.15,0,60,0.06,Unplugged,10,4.89,-5.19,-37.57,-13288.2,166.67,-0.23|
4125998,27,95.06,24.15,0,60,0.05,Unplugged,11,4.74,-5.01,-36.21,-12806.74,183.33,-0.20|
4126040,28,95.21,24.15,0,60,0.07,Unplugged,10,4.59,-4.88,-35.3,-12484.92,166.67,-0.21|
4126083,27,95.34,24.15,0,60,0.05,Unplugged,11,4.46,-4.7,-34.03,-12033.96,183.33,-0.19|
4126127,26,95.48,24.15,0,60,0.07,Unplugged,12,4.32,-4.54,-32.8,-11600.35,200,-0.16|
4126170,25,95.61,24.15,0,60,0.06,Unplugged,13,4.19,-4.38,-31.67,-11199.3,216.67,-0.15|
4126213,26,95.74,24.15,0,60,0.06,Unplugged,12,4.06,-4.26,-30.82,-10900.74,200,-0.15|
4126256,27,95.87,24.15,0,60,0.07,Unplugged,11,3.93,-4.15,-30.03,-10620.55,183.33,-0.16|
4126299,26,95.99,24.15,0,60,0.05,Unplugged,12,3.81,-4,-28.94,-10236.53,200,-0.14|
4126342,29,96.11,24.15,0,60,0.07,Unplugged,9,3.69,-3.95,-28.61,-10117.32,150,-0.19|
4126385,27,96.22,24.15,0,60,0.05,Unplugged,11,3.58,-3.78,-27.31,-9658.08,183.33,-0.15|
